epoch,loss,val_loss
0,4.412598480561554,1.9101455211639404
1,1.9018283518330907,1.9925060442515783
2,2.058086029738658,1.4755056926182337
3,1.5789972539955885,1.282836181776864
4,1.4603847983507703,1.2232376847948347
5,1.4085716168963194,1.0845880678721838
6,1.6399716913512077,1.6730950474739075
7,1.3490168378932244,1.0233890584536962
8,1.306295914792864,1.1276613814490182
9,1.4047511035711608,1.6474121809005737
10,1.2641681067951094,1.1897526638848441
11,1.3171536580245202,1.12255425964083
12,1.4326660311560526,2.0611143623079573
13,1.371970778196016,0.9575877274785723
14,1.3899375375136969,1.081850460597447
15,1.2175365631888717,1.4733642850603377
16,1.4088727190667523,0.9741531780787877
17,1.1590652849395944,0.9638013754572187
18,1.1131967680311354,0.9930775931903294
19,1.14439840610095,0.8666465878486633
20,1.1238248120723087,1.1556785787854875
21,1.1255619200622247,0.9992453030177525
22,1.1580138165115934,1.0506353718893868
23,1.0771740968295076,0.9414198313440595
24,1.1635438955920727,0.8339974454471043
25,1.0603255424589766,0.8685719881738935
26,1.0529454134240135,0.8358181970460075
27,1.1228917731847672,0.9584640690258571
28,1.0420618258440155,0.8595053383282253
29,1.0342360678531395,0.8676853775978088
30,0.9687435211443375,0.8660632031304496
31,1.1859752048829377,0.8921242867197309
32,1.0750519644574787,0.7716742498534066
33,0.9800048049316046,0.783680932862418
34,0.9967916254365482,0.8291671190943036
35,1.038931694880645,0.9143938847950527
36,1.0693615934450167,0.9176340358597892
37,0.998835276730053,0.976104702268328
38,1.0267970182166115,0.8986094338553292
39,0.9984593577565455,0.7782445635114398
40,0.9396728692746689,0.8923541392598834
41,1.0603677006173962,0.8759485738618034
42,0.9371368907603556,0.8006358572414943
43,0.9009611860434715,0.7456978900091988
44,0.9543680635160452,0.7972375409943717
45,0.9214031792213488,0.800428603376661
46,0.8388759830396634,0.7689542514937264
47,0.8553474158142643,0.7560478534017291
48,0.8704981283058504,0.7975957138197762
49,1.0719031093624487,4.026041737624577
50,0.9091063538560356,0.7602931090763637
51,0.9295588436562933,0.7699904952730451
52,0.893601077776226,0.7587965215955462
53,0.8543265734561234,0.7642348749297005
54,0.8766145944971392,0.7460259965487889
55,0.8725357441119967,0.7440593072346279
56,0.8679202832634141,0.7472192645072937
57,0.854775873080413,0.7417586190359933
58,0.921624707498761,0.767181762627193
59,0.8785268997168315,0.7330201183046613
60,0.8085952175528469,0.7348603180476597
61,0.8365131898633313,0.7095379148210798
62,0.8533499144981336,0.7101460269519261
63,0.8362407513221356,0.7270243763923645
64,0.8560824851132341,0.7254812121391296
65,0.8545735277212004,0.7316976870809283
66,0.7399577865089152,0.6959655795778547
67,0.7780139295836729,0.6914740119661603
68,0.8387243174228006,0.7692209567342486
69,0.8554758877032187,0.701141221182687
70,0.7766369333026537,0.715464004448482
71,0.8085970301357354,0.705484288079398
72,0.801079399014121,0.813315042427608
73,0.7280355257566795,0.6822509254728045
74,0.8776859550822045,0.7531123927661351
75,0.8050943315969281,0.6820558820452008
76,0.7890724755988137,0.7375217931611198
77,0.7639128108882002,0.7341458542006356
78,0.766804285417972,0.7165066855294364
79,0.7634179714350294,0.6741887160709926
80,0.7542165862837048,0.6805288195610046
81,0.8114676400313994,0.7291806851114545
82,0.7765883978232977,0.7467836993081229
83,0.7655369882891983,0.6791069677897862
84,0.7046696438398271,0.725850692817143
85,0.7224350151391435,0.6775952918188912
86,0.7719124172012136,0.6638903021812439
87,0.657590930582221,0.6874666213989258
88,0.7823190645840642,0.6680727601051331
89,0.7258569738278253,0.7229092972619193
90,0.7749580760671513,0.6947195529937744
91,0.7267613259587754,0.7227310708590916
92,0.7411408926410253,0.6875905479703631
93,0.7174631532998491,0.686555164200919
94,0.6673238048982169,0.6645198549543109
95,0.7465213354829734,0.68153863293784
96,0.722205293197361,0.6744751930236816
97,0.6496021219232481,0.6904581700052533
98,0.7345016604342295,0.7111865282058716
99,0.72432430901738,0.655304525579725
100,0.741664250378353,0.6682470951761518
101,0.6925208617460088,0.6828461033957345
102,0.6765612662778668,0.6578374334744045
103,0.6744712733131853,0.6674705743789673
104,0.6948785411446629,0.6910524197987148
105,0.7050797398722134,0.6759843570845467
106,0.6347065895137727,0.6625265393938337
107,0.6965260736949812,0.6606614163943699
108,0.6524660128524251,0.7105410269328526
109,0.679990392378076,0.6372674873897007
110,0.650770858823313,0.6353852493422372
111,0.649061454771445,0.6521381395203727
112,0.6992223350219546,0.6647090486117772
113,0.7408122326297338,0.6646737371172223
114,0.6084192386749039,0.6476161905697414
115,0.6583930429788042,0.6493051733289447
116,0.7180411268483953,0.6783225962093898
117,0.6733499257722487,0.6277931502887181
118,0.6615722818705562,0.6399121625082833
119,0.6401966260246674,0.7099769370896476
120,0.6274034276557645,0.6520613942827497
121,0.6194488486092925,0.6416640707424709
122,0.6173224707695212,0.6257010528019497
123,0.6132747768791692,0.6536229082516262
124,0.6095812754112088,0.6127000280788967
125,0.610668596597124,0.6590008905955723
126,0.6063586232790059,0.6329218830381121
127,0.6393577357759987,0.6314777987343925
128,0.6135475734242881,0.6461620245661054
129,0.5835748642024934,0.6164552228791373
130,0.5598548659202804,0.6274695822170803
131,0.631768361251061,0.634607698236193
132,0.612307106752877,0.6114973766463143
133,0.581079884282422,0.6411496230534145
134,0.618227151384113,0.6159305146762303
135,0.5887800498339656,0.6319480623517718
136,0.6329864653691132,0.6952180010931832
137,0.571544814749095,0.62049743107387
138,0.5645620460013862,0.6171561224120004
139,0.6339361914888918,0.6281012722424099
140,0.5676059517010529,0.6475139345441546
141,0.5922340652920094,0.6200123684746879
142,0.5690546738988593,0.6128537910325187
143,0.5945921487612679,0.6390603269849505
144,0.5858976055959045,0.6265827587672642
145,0.5567855261477762,0.6069004620824542
146,0.5964001741507076,0.6359286734036037
147,0.55047974394699,0.624913786138807
148,0.5813758109082183,0.622535594872066
149,0.5667577337955451,0.6311592033931187
150,0.5536548825280524,0.6496849826404026
151,0.5857554932686057,0.6131254349436078
152,0.5555661840581744,0.6189984679222107
153,0.5842109854665088,0.6325624244553703
154,0.5514594946373901,0.5957492079053607
155,0.5717432259197115,0.619313623223986
156,0.5383628951826306,0.6149363262312753
157,0.541714408890306,0.6018085905483791
158,0.5185341109236709,0.5994187934058053
159,0.5450568191636624,0.6349880269595555
160,0.5508063776824,0.6113090004239764
161,0.5579480783608434,0.633425772190094
162,0.5099099741937234,0.6056919268199376
163,0.5151534380408868,0.6047870176179069
164,0.5781256447455109,0.6278657487460545
165,0.5181302206373365,0.6260212915284293
166,0.5336100654647178,0.6026477984019688
167,0.5219803109341992,0.6237582223755973
168,0.529846290402608,0.5837551355361938
169,0.5187379975424204,0.6063199724469867
170,0.6078371507136228,0.6454036917005267
171,0.5037558107910096,0.6152498722076416
172,0.5457904552247622,0.6042225956916809
173,0.5183318423735983,0.5951047284262521
174,0.5144895274744425,0.6036879249981472
175,0.5487527788061449,0.5994487575122288
176,0.537372461534825,0.645598019872393
177,0.4936762253756779,0.5965645824159894
178,0.4652136274692764,0.5908115676471165
179,0.49109037582430554,0.5940881882395063
180,0.5172915091085886,0.6005247064999172
181,0.4944694536717532,0.6016906499862671
182,0.5230572806547868,0.6020131281444004
183,0.5304115195567676,0.5946945207459586
184,0.4838037761603996,0.6299934727805001
185,0.5210995448500576,0.6014549136161804
186,0.4801965727226967,0.5895281604358128
187,0.48833034805694964,0.5935556462832859
188,0.47780219782790173,0.5987087317875454
189,0.45832937965257686,0.610453222479139
190,0.47871510350741797,0.6096581390925816
191,0.4662394486015151,0.5694431577410016
192,0.45823078999760025,0.5938746418271746
193,0.45705889104292596,0.5934907368251255
194,0.48897724742016957,0.5971536891801017
195,0.4870904879615134,0.6077691997800555
196,0.4549977976817062,0.5833011950765338
197,0.5105882485394222,0.6195671813828605
198,0.4668437811290428,0.5885322902883802
199,0.4669601089946855,0.6036516853741237
200,0.447055366983173,0.5790727819715228
201,0.46042681812111885,0.5861380440848214
202,0.4727570478472424,0.5997251783098493
203,0.4538106640994737,0.5741168771471296
204,0.46628923004357975,0.5845238481249128
205,0.4872933752153198,0.605291485786438
206,0.4452333322458839,0.5839354055268424
207,0.46787910280919603,0.5974848866462708
208,0.47630433996769156,0.6338369505746024
209,0.47024305987433307,0.5978283030646188
210,0.506705414891619,0.6089476432119098
211,0.44352863733700776,0.6223137634141105
212,0.45247911758227305,0.580221951007843
213,0.4162104612081209,0.5854655929974147
214,0.46788583597174205,0.6091888632093158
215,0.4472599635928963,0.6353205783026559
216,0.42981903579332853,0.5825087428092957
217,0.45628560303889615,0.5969866514205933
218,0.47012189312688185,0.5885935766356332
219,0.4458540307610569,0.593376236302512
220,0.45290976725166154,0.571700462273189
221,0.4342105002245316,0.6386355672563825
222,0.4376703659630724,0.590568516935621
223,0.42628436979811274,0.5899554491043091
224,0.4455144170330902,0.5900037969861712
225,0.4183888378015452,0.5879202740533012
226,0.4222889064990384,0.568233460187912
227,0.4403084474219133,0.6000457065446037
228,0.4230752136052971,0.5784347185066768
229,0.4193188325275758,0.5856228045054844
230,0.4371954180088705,0.5925685720784324
231,0.42872357819734686,0.5844375916889736
232,0.4178932344875877,0.5917979989733014
233,0.4401881470101113,0.6229024359158107
234,0.45566730074325945,0.5810820204871041
235,0.41120640327125696,0.5710945555141994
236,0.41534721738532515,0.5565249877316611
237,0.4260781499489625,0.5819014821733747
238,0.38969903629660985,0.5863482696669442
239,0.42536488081378515,0.570405764239175
240,0.40109013862414317,0.5823121666908264
241,0.4184748452356561,0.5970241597720555
242,0.43964853534939163,0.5883558988571167
243,0.4038703084368059,0.5785955701555524
244,0.41434659999251744,0.5789735742977687
245,0.4251636474478508,0.5866025005068097
246,0.41118160642283946,0.5872062700135368
247,0.4207581830701617,0.6089601857321603
248,0.4133869837323198,0.5710129226957049
249,0.3987975987350151,0.5795177050999233
250,0.4039941217621042,0.5877995959350041
251,0.39421411239386356,0.5807979362351554
252,0.3879222564328732,0.5939688512257167
253,0.41113605935490843,0.577036167894091
254,0.4266513879366854,0.5897702659879412
255,0.4360183299715963,0.5643757709435054
256,0.4104594207524501,0.6103691458702087
257,0.4165986188766708,0.6090324776513236
258,0.40040242060877923,0.583014211484364
259,0.3723190941081062,0.5695189578192574
260,0.4032732388386591,0.5844449400901794
261,0.42122965684448505,0.5765761733055115
262,0.42132630596401566,0.5569898699011121
263,0.3717886471785958,0.5841314196586609
264,0.3608567149669214,0.5688777821404594
265,0.376551242468861,0.5613108277320862
266,0.3808390168173456,0.5670759166990008
267,0.4065410716676562,0.5688448207718986
268,0.4262537629070342,0.5845833676201957
269,0.4008819009603386,0.5785717112677438
270,0.3977364279118246,0.5732132281575885
271,0.372779249768904,0.5994979568890163
272,0.374293398217824,0.5836914011410305
273,0.3709886731221473,0.5713099922452655
274,0.3762750397157218,0.567584250654493
275,0.40670197732065,0.6041244949613299
276,0.38592128046679575,0.5897368533270699
277,0.39829795593719003,0.5714765872274127
278,0.36634944337023545,0.560805755002158
279,0.39331317032549284,0.5882421050752912
280,0.3818315341833638,0.5785826189177377
281,0.3833246746273823,0.5566452060426984
282,0.3567437533324449,0.5774384481566293
283,0.3510214529390967,0.5775408829961505
284,0.36318350120297743,0.5824730140822274
285,0.35725262004306263,0.5560899802616665
286,0.37940161987810106,0.5559143424034119
287,0.3797537056429529,0.5619799537318093
288,0.3863347869378159,0.5722457681383405
289,0.38014724136150974,0.5676038009779794
290,0.385367072907156,0.5628790472234998
291,0.3289408738304764,0.5599316614014762
292,0.37706971911225784,0.5733073992388589
293,0.3496584728689224,0.5905652812549046
294,0.3576516207272322,0.561559660094125
295,0.39945464865642394,0.5674537931169782
296,0.3676862520186307,0.5643856355122158
297,0.3603965608103418,0.5640395070825305
298,0.3838586166077984,0.5621849468776158
299,0.35397713953388227,0.5644191929272243
300,0.3383267985345437,0.5524535775184631
301,0.37988499041987517,0.5740357978003365
302,0.36212676011425465,0.5673065951892308
303,0.35671242516875645,0.6020912528038025
304,0.3518148749972744,0.56418263060706
305,0.328813813039181,0.5620459190436772
306,0.33870242860415006,0.5580383964947292
307,0.3654738935856413,0.5691166860716683
308,0.3456461404212266,0.5430240631103516
309,0.3415889773835143,0.5819644417081561
310,0.3528990981518658,0.572140463760921
311,0.37356281172401895,0.5673708915710449
312,0.3495204527671405,0.5600468942097255
313,0.3616305452415996,0.5826300382614136
314,0.3531529640173686,0.562380884374891
315,0.34336312171600597,0.5771051389830453
316,0.3125586238005184,0.5539569428988865
317,0.33408800576011466,0.5615068588938031
318,0.3476210774307371,0.5677909340177264
319,0.37067867665072723,0.56444793513843
320,0.3356439173221588,0.5586875379085541
321,0.3332270682328131,0.5625825098582676
322,0.3364211975682045,0.5754792264529637
323,0.3390849749278571,0.5674859029906136
324,0.3198670808355139,0.5461296907493046
325,0.34202502658502537,0.5546311395508903
326,0.3462941665378655,0.5471326623644147
327,0.34557374479830827,0.5824208344732013
328,0.33458298181509744,0.5737924150058201
329,0.32548058192812684,0.5717404655047825
330,0.34565525762854316,0.5726216946329389
331,0.32028362107953817,0.5625915740217481
332,0.33985695139466776,0.5545847926821027
333,0.3257323531228285,0.5687038046973092
334,0.3643262187483183,0.54623396056039
335,0.34886029926760337,0.5487787468092782
336,0.3459384720126161,0.5828603293214526
337,0.32225829564998576,0.5620812518256051
338,0.31720487796921837,0.5617131974015918
339,0.31824026762122987,0.5638864849294934
340,0.3653246441192055,0.5616008469036647
341,0.3433726317592976,0.5593675289835248
342,0.31158630305472235,0.5568133081708636
343,0.3178233383487828,0.5790378621646336
344,0.32387257717573303,0.5870406542505536
345,0.3479534638134839,0.5683367678097316
346,0.34737767236841965,0.5603303994451251
347,0.32338350155752166,0.5615061053207943
348,0.3304260547510833,0.5771242380142212
349,0.3311702712007126,0.5625873165471214
350,0.3134692928016374,0.5592450669833592
351,0.3370501390578995,0.569037105355944
352,0.3191174384829374,0.5791143987859998
353,0.3213576671640956,0.5629807966096061
354,0.29947114075395964,0.5490915051528386
355,0.3343424343442315,0.5543178660529
356,0.32023766947093446,0.5639036297798157
357,0.31604874406703265,0.5696531278746468
358,0.3441048475094022,0.5672023551804679
359,0.31370525245410785,0.5541082280022758
360,0.34559863063063156,0.5663007540362222
361,0.30668128077352086,0.5641765466758183
362,0.30280931815740064,0.5510570066315787
363,0.30612337349529145,0.5515961008412498
364,0.29556530314477086,0.5613687208720616
365,0.29864798961001615,0.5502815757478986
366,0.33440249852765624,0.5704498376165118
367,0.32316074574407344,0.5542032037462506
368,0.32145302806178855,0.5600226819515228
369,0.3377409920989527,0.5510602252823966
370,0.29851878117123615,0.5559079732213702
371,0.3087608789795957,0.5617767231804984
372,0.31457067109432885,0.5540484700884137
373,0.3105468090494348,0.5456521511077881
374,0.3031259311204453,0.5447723865509033
375,0.3011835812112134,0.536658946956907
376,0.30336395672255134,0.5723089064870562
377,0.31519517175594713,0.5493901755128588
378,0.3096091612844437,0.5509956777095795
379,0.31845338097318115,0.5614781890596662
380,0.32528677427618286,0.5545854909079415
381,0.32267112155630007,0.5640681896890912
382,0.2864452586377081,0.5575599925858634
383,0.3030177433784076,0.5568870348589761
384,0.30288736578605907,0.5757852707590375
385,0.3130144352322497,0.5576905906200409
386,0.29421813414675957,0.5581140986510685
387,0.2844363839280342,0.5340917663914817
388,0.2830042361461026,0.5598435614790235
389,0.2943597414798165,0.5561937945229667
390,0.283214836372562,0.557817884853908
391,0.28294739677138886,0.5443088965756553
392,0.2991024094989247,0.5891370006969997
393,0.3148809382780117,0.5462338285786765
394,0.30472490205561703,0.569893513407026
395,0.2944089075086245,0.5615121935095105
396,0.2875485372750165,0.5651866112436567
397,0.29982755340236217,0.5690973699092865
398,0.3076031386664237,0.5350435759340014
399,0.30640749656815636,0.5698242400373731
400,0.2985824446196812,0.5495655025754657
401,0.3162141875701748,0.5534675547054836
402,0.29321236776816734,0.5384457749979836
403,0.3046407683132575,0.5631788756166186
404,0.2731772415833518,0.5456079798085349
405,0.28043644440474946,0.5470294611794608
406,0.28932229539949433,0.5604800752231053
407,0.29751813834774005,0.559546879359654
408,0.28873127774109225,0.5480710012572152
409,0.3018757184315179,0.5640031269618443
410,0.275510149235229,0.5602690066610064
411,0.2876358921125484,0.5426734473024096
412,0.30203745328477505,0.5618208050727844
413,0.2814473172749631,0.5629899884973254
414,0.28561624875204045,0.5489561174597059
415,0.292360920024219,0.5569643250533513
416,0.2942206381999356,0.5442986701216016
417,0.3077127378821749,0.5761972410338265
418,0.2825103036894783,0.5580308565071651
419,0.28324500586520235,0.5539052443844932
420,0.2723550558654292,0.5635233691760472
421,0.2858014950522865,0.5608065468924386
422,0.27731476456208937,0.5440284354346139
423,0.27814960954505186,0.5419043387685504
424,0.2857390948650589,0.5460403519017356
425,0.29302542668411785,0.5727653077670506
426,0.296700172807892,0.5517039213861737
427,0.2914014223622223,0.543535726411002
428,0.27062590213416127,0.5338126591273716
429,0.2736803308270331,0.5437809910093035
430,0.26421737713204574,0.5509438557284219
431,0.2964351632241571,0.5629227033683232
432,0.29087845684978114,0.5587935745716095
433,0.27751787387610233,0.5393272723470416
434,0.29118894980720916,0.5372892831053052
435,0.2612256761699069,0.5597239562443325
436,0.2554565725454397,0.5429231354168483
437,0.28411654864763985,0.5422987810203007
438,0.27262266412706404,0.5508643516472408
439,0.2706353908833645,0.5485516445977348
440,0.26686762362624566,0.5394667131560189
441,0.2900065600119931,0.5575575232505798
442,0.266308850294408,0.5293540017945426
443,0.2856061123429037,0.5368806038584027
444,0.2837078434999809,0.5367871693202427
445,0.28651974963652976,0.5647621750831604
446,0.256180099696391,0.5400257110595703
447,0.27392993326818904,0.5549145340919495
448,0.27211465839331833,0.5451854382242475
449,0.2824302524422245,0.5448022825377328
450,0.2760763993304611,0.5542861819267273
451,0.2664707960672559,0.5521015993186406
452,0.27914976843336026,0.546444548027856
453,0.2769916460905165,0.5393458349364144
454,0.254409306056868,0.5396629273891449
455,0.26925813112913244,0.5440184048243931
456,0.27394666515690297,0.5404046390737806
457,0.2857023886983703,0.543184369802475
458,0.25407986197185817,0.5444986649921962
459,0.2734697860686185,0.5497761453901019
460,0.2617179923441132,0.5575938991137913
461,0.29779971402714306,0.5523264620985303
462,0.25834045881164563,0.5389513756547656
463,0.24920263223655592,0.5445694838251386
464,0.2613134321166138,0.5416259467601776
465,0.2845893511166708,0.5570106293473925
466,0.27814481682393827,0.5351315523896899
467,0.23485142293412603,0.5477354100772313
468,0.26668656680862235,0.5457238256931305
469,0.24094986262193613,0.5469892067568642
470,0.27535607000630735,0.5496221099581037
471,0.27146996914964366,0.538631796836853
472,0.268897535485048,0.5446311576025826
473,0.24527288926324634,0.5479443797043392
474,0.2878377292340486,0.557654116834913
475,0.25958637479539926,0.5430076462881905
476,0.25881982235126316,0.557330744607108
477,0.25527951765323664,0.5473684753690448
478,0.2844312824191355,0.5584358743258885
479,0.26347677625880256,0.5564793433461871
480,0.2432147190209819,0.5450750717094967
481,0.24457891332426282,0.5359653745378766
482,0.2478160085832283,0.5407920479774475
483,0.25417404511373504,0.548424209867205
484,0.2489556239606454,0.5311144973550525
485,0.26451425578691984,0.545732489653996
486,0.2376083736351988,0.5312726880822863
487,0.26749144188989227,0.54665379013334
488,0.2626421589298579,0.5546579701559884
489,0.250874678278195,0.5456336310931614
490,0.25505104905423304,0.5373499393463135
491,0.2732660188471857,0.5450404797281537
492,0.25482414108157536,0.5449886705194201
493,0.25471474286697643,0.5423765693392072
494,0.25122752268607684,0.5525967691625867
495,0.24853614917500913,0.5542047108922686
496,0.24828447274605184,0.5586857029369899
497,0.24840380439434895,0.5487244554928371
498,0.2415501050862604,0.5272268184593746
499,0.23464407083175912,0.5621711398874011
